"Date","DAILY_AQI_VALUE","Site Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
NA,46,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,47,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,54,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,58,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,49,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,54,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,74,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,46,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,58,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,58,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,51,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,48,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,50,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,74,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,50,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,50,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,54,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,47,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,54,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,64,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,50,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,50,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,54,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,51,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,54,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,47,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,46,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,48,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,46,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,45,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,46,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,45,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,46,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,48,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,58,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,47,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,49,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,24,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,51,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,45,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,49,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,45,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,22,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,22,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,24,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,46,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,22,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,30,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,46,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,44,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,40,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,47,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,45,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,27,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,25,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,39,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,24,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,29,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,31,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,33,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,20,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,43,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,35,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,28,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,36,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,42,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,32,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,37,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,34,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,38,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,41,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,23,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,26,"Linville Falls","PM2.5","Avery",35.972347,-81.933072
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,28,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,29,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,29,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,27,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,27,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,29,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,30,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,28,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,35,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,39,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,32,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,34,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,31,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,34,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,29,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,40,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,54,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,61,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,49,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,49,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,67,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,61,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,45,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,54,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,54,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,54,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,49,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,54,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,77,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,34,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,54,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,71,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,34,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,49,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,58,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,58,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,61,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,58,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,42,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,33,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,43,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,38,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,36,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,41,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,37,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,44,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,46,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,50,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,51,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,47,"Cranberry","PM2.5","Avery",36.1058,-82.0454
NA,48,"Cranberry","PM2.5","Avery",36.1058,-82.0454
